"purchase","nTab","moCbook","iRecMer1","llDol"
0,0,50,0.9681934,-2.302585
0,4,50,0.06727964,4.095843
0,2,50,0.2092959,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.6156958,-2.302585
0,11,30.4205,0.03182636,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,10,21.22208,0.0450003,4.60577
0,2,50,0.04155972,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.03613314,-2.302585
0,6,16.65572,0.05663888,4.478132
0,3,50,0.08421868,4.095843
0,1,50,0.07154945,-2.302585
0,0,50,0.03354492,-2.302585
0,0,50,0.01960784,-2.302585
1,15,10.28252,0.883856,4.85554
0,0,50,0.04694343,-2.302585
0,3,50,0.01960784,-2.302585
1,16,9.592641,0.4447691,4.394943
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.07022887,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.08306953,-2.302585
0,2,50,0.07171803,4.828794
0,4,50,0.03006598,-2.302585
0,1,50,0.1715509,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1526274,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07138167,-2.302585
0,1,45.92641,0.02130996,-2.302585
0,0,50,0.08195132,-2.302585
0,1,50,0.01960784,-2.302585
0,2,50,0.01960784,-2.302585
0,3,10.15112,0.08967712,-2.302585
0,0,50,0.01960784,-2.302585
0,5,21.15637,0.2636868,4.97701
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,5,50,0.02983027,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02075775,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.3092239,-2.302585
0,5,50,0.1549583,-2.302585
0,0,50,0.03369344,-2.302585
0,2,50,0.03361901,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04111069,-2.302585
0,4,50,0.05510101,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07022887,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07398406,-2.302585
0,0,50,0.02817371,-2.302585
0,0,50,0.01960784,-2.302585
0,9,9.954008,0.3604927,3.095125
0,0,50,0.01960784,-2.302585
0,0,50,0.02673834,-2.302585
0,2,50,0.1077751,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.02580886,-2.302585
0,6,17.3456,0.0285972,3.622473
0,1,50,0.04364533,3.913821
0,0,50,0.08445234,-2.302585
0,1,50,0.0450003,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.04658423,-2.302585
0,0,50,0.4447691,-2.302585
0,0,50,0.5208761,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.1255568,-2.302585
0,2,50,0.06498164,4.828714
0,0,50,0.029285,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.1225246,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07257295,-2.302585
0,0,50,0.01960784,-2.302585
0,21,50,0.1387167,6.517125
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.06322699,-2.302585
0,3,50,0.01960784,3.913821
0,2,50,0.05727834,-2.302585
0,2,31.66886,0.07816352,-2.302585
0,5,50,0.06296541,-2.302585
0,0,50,0.02195551,-2.302585
0,1,50,0.05155477,3.952397
0,0,50,0.01960784,-2.302585
0,0,50,0.03009571,-2.302585
0,14,50,0.01960784,5.433984
0,1,50,0.4321408,-2.302585
0,0,50,0.05611681,-2.302585
0,10,50,0.2122142,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.6554694,-2.302585
0,0,50,0.01960784,-2.302585
0,14,9.494087,0.7918835,5.272948
0,1,50,0.07138167,-2.302585
0,1,50,0.0214602,-2.302585
0,1,50,0.01960784,4.60597
0,0,50,0.01960784,-2.302585
0,0,50,0.1182411,-2.302585
1,4,33.90276,0.364813,-2.302585
0,3,50,0.4383641,-2.302585
1,3,50,0.5208761,-2.302585
0,7,46.09067,0.1755074,3.404193
0,0,50,0.01960784,-2.302585
0,7,50,0.1518659,5.874256
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.07897468,-2.302585
0,2,50,0.01960784,4.23512
0,13,6.73456,0.549062,-2.302585
1,3,50,0.151112,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,3.261935
0,1,50,0.02557038,-2.302585
0,1,50,0.02167412,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.9383477,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.07154945,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,5,50,0.01960784,4.24978
0,2,50,0.4447691,-2.302585
0,6,50,0.1315244,-2.302585
0,8,21.91196,0.5917574,4.544039
0,1,50,0.01960784,-2.302585
0,14,50,0.06257709,-2.302585
0,3,50,0.1641501,-2.302585
0,4,50,0.04460465,4.044454
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,6,50,0.2092959,-2.302585
0,3,50,0.02849014,-2.302585
0,5,28.84363,0.0450003,-2.302585
0,0,50,0.05280688,-2.302585
0,0,50,0.03846154,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,4.24978
0,5,50,0.3831823,-2.302585
0,2,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.03525433,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,8,45.46649,0.1113224,4.941857
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.04553887,-2.302585
0,4,50,0.6156958,-2.302585
0,0,50,0.3328959,-2.302585
0,5,50,0.07398406,3.639164
0,1,50,0.06244871,-2.302585
0,0,50,0.02317578,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.1565521,-2.302585
0,0,50,0.1016564,-2.302585
0,2,50,0.07154945,3.095125
0,0,50,0.01960784,-2.302585
0,1,50,0.4581577,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.2942769,-2.302585
0,3,50,0.03433961,3.40386
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.2064569,-2.302585
0,6,21.02497,0.4954427,3.78646
0,4,50,0.7718053,-2.302585
0,3,10.28252,0.233364,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.03626227,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,28,4.664915,0.50364,6.023423
0,0,50,0.01960784,-2.302585
0,0,50,0.04506692,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,-2.302585
0,2,50,0.7918835,-2.302585
0,0,50,0.05815375,-2.302585
0,0,50,0.02371751,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02252412,-2.302585
0,9,19.44809,0.09353491,3.690877
0,1,50,0.03723821,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.487508,-2.302585
0,4,50,0.1839942,-2.302585
0,11,50,0.07398406,-2.302585
0,0,50,0.04278646,-2.302585
0,0,50,0.01960784,-2.302585
0,1,21.84625,0.04377085,3.786006
0,2,50,0.01960784,-2.302585
0,9,36.66229,0.3737721,-2.302585
1,0,50,0.3604927,-2.302585
0,10,44.67806,0.7718053,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1460372,-2.302585
0,0,50,0.4954427,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1380875,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1356264,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,4.318687
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
1,5,50,0.6416526,-2.302585
0,2,22.24047,0.1686987,4.69144
0,5,50,0.1026852,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.09998686,-2.302585
0,1,20.86071,0.4581577,4.318288
0,1,50,0.03045706,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.4581577,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,9,44.08673,0.03562567,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.03591995,-2.302585
0,2,50,0.02317578,-2.302585
0,1,50,0.07938661,3.990834
0,0,50,0.2659909,-2.302585
0,2,50,0.02097228,-2.302585
0,0,50,0.1113224,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.04231069,-2.302585
0,3,50,0.01960784,-2.302585
0,0,50,0.2281175,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04434474,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,7,50,0.5393338,-2.302585
0,6,50,0.06540048,4.263243
0,1,50,0.1696389,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.1105141,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,-2.302585
0,5,50,0.07582702,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.364813,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1338375,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,5,50,0.03545967,-2.302585
0,0,50,0.01960784,-2.302585
0,7,50,0.1432875,-2.302585
0,1,50,0.2446159,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.02804393,-2.302585
0,0,50,0.02080031,-2.302585
0,0,50,0.04453939,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04866974,-2.302585
0,0,50,0.02075775,-2.302585
0,0,50,0.0583768,-2.302585
0,0,50,0.04954105,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,12,9.494087,0.2107449,5.030765
0,1,50,0.03755984,-2.302585
0,2,50,0.01960784,3.404193
0,0,50,0.01960784,-2.302585
0,1,50,0.029285,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.06639909,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04553887,-2.302585
0,1,50,0.4383641,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02189235,-2.302585
0,0,50,0.3784187,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.05441155,-2.302585
0,1,50,0.01960784,4.383151
1,0,50,0.01960784,-2.302585
0,1,50,0.4581577,-2.302585
0,6,50,0.3784187,4.511519
0,0,50,0.03930582,-2.302585
0,1,50,0.2781433,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,3.913821
0,0,50,0.01960784,-2.302585
0,1,50,0.07959418,-2.302585
1,14,50,0.5393338,3.715521
0,0,50,0.07526456,-2.302585
0,3,50,0.0282784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.06625457,-2.302585
0,0,50,0.3737721,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.3831823,-2.302585
0,1,50,0.3930785,-2.302585
0,2,45.79501,0.0213698,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,7,50,0.5591477,-2.302585
0,1,50,0.0385102,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,5,45.99212,0.0640249,-2.302585
0,2,50,0.01960784,-2.302585
0,6,46.02497,0.1151112,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.6416526,-2.302585
1,8,17.37845,0.3831823,5.652594
0,0,50,0.4321408,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07796332,-2.302585
0,12,50,0.3521518,2.714032
0,0,50,0.01960784,-2.302585
0,7,50,0.5208761,-2.302585
0,1,10.21682,0.2315886,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.2942769,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.2807082,-2.302585
0,0,50,0.01960784,-2.302585
1,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,6,50,0.4383641,4.190866
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,8.344284,0.1070173,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.02620884,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07327171,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.03051813,-2.302585
0,0,50,0.02641352,-2.302585
0,3,50,0.0598694,4.942071
0,0,50,0.04623048,-2.302585
0,1,50,0.06540048,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.03292804,-2.302585
0,2,50,0.03525433,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,6,50,0.05112186,5.017545
0,1,50,0.07257295,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
1,10,30.02628,0.3521518,4.489423
0,0,50,0.01960784,-2.302585
0,0,50,0.077566,-2.302585
0,0,50,0.2781433,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.03600492,-2.302585
0,1,50,0.2351669,-2.302585
0,0,50,0.02956947,-2.302585
0,9,41.03154,0.1019971,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,13,9.198423,0.2369978,4.357478
1,3,50,0.1260769,3.691127
0,1,50,0.01960784,-2.302585
0,4,44.90802,0.01960784,-2.302585
0,3,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.03369344,-2.302585
0,3,50,0.3982208,-2.302585
0,31,8.837057,0.4321408,5.576025
0,2,50,0.029285,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,4,50,0.01960784,4.788075
0,2,50,0.07398406,-2.302585
0,3,50,0.03521355,4.008423
0,0,50,0.02728968,-2.302585
0,3,50,0.05470491,-2.302585
0,0,50,0.01960784,-2.302585
0,15,43.16689,0.2707222,3.298795
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.3328959,-2.302585
0,5,50,0.04790381,-2.302585
0,2,50,0.0236622,-2.302585
0,5,5.22339,0.2369978,-2.302585
0,8,50,0.7918835,-2.302585
0,2,42.60841,0.01960784,-2.302585
1,8,20.53219,0.3030665,5.8172
1,1,50,0.01960784,-2.302585
0,11,50,0.2369978,-2.302585
0,1,50,0.01960784,-2.302585
0,9,43.16689,0.08001262,6.267276
0,0,50,0.01960784,-2.302585
0,1,22.24047,0.2506588,4.008605
0,0,50,0.01960784,-2.302585
0,2,50,0.02512712,-2.302585
0,0,50,0.01960784,-2.302585
0,2,10.44678,0.01960784,-2.302585
0,4,50,0.2707222,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02232588,-2.302585
0,0,50,0.01960784,-2.302585
0,8,50,0.4798235,-2.302585
0,0,50,0.06429537,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.1051686,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,6,50,0.9681934,2.838493
0,5,45.63075,0.08915183,3.639952
1,5,20.07227,0.4798235,2.949165
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04745572,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04024113,-2.302585
0,0,50,0.01960784,-2.302585
0,12,50,0.04513374,3.557631
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,32.22733,0.03009571,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.0284369,-2.302585
0,4,50,0.1446493,4.078892
0,31,5.387648,0.7718053,6.162978
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.02281107,-2.302585
0,2,50,0.02596295,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.2506588,-2.302585
0,2,50,0.02841036,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1326709,-2.302585
0,5,50,0.03669946,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,9,50,0.3189438,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04687115,-2.302585
0,28,32.45729,0.1051686,5.240953
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,3.000222
0,1,50,0.2486116,-2.302585
0,8,1.544021,0.5917574,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.06926998,4.026779
0,0,50,0.01960784,-2.302585
1,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02094342,-2.302585
0,1,50,0.01960784,-2.302585
0,5,50,0.549062,2.151762
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,4,44.94087,0.5121131,-2.302585
0,1,50,0.02259099,-2.302585
0,4,50,0.6156958,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.0255061,-2.302585
0,3,50,0.03545967,-2.302585
0,0,50,0.07327171,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.02634494,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.4798235,-2.302585
0,4,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1632697,-2.302585
0,2,50,0.3189438,-2.302585
0,1,50,0.04231069,3.913622
0,0,50,0.01960784,-2.302585
0,3,50,0.01960784,-2.302585
0,0,50,0.3403399,-2.302585
0,9,30.65046,0.2010037,-2.302585
0,1,50,0.01960784,-2.302585
0,2,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.2407466,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.02512712,-2.302585
0,0,50,0.01960784,-2.302585
0,5,50,0.06727964,-2.302585
0,0,50,0.02422718,-2.302585
0,7,50,0.2407466,-2.302585
0,8,50,0.1230197,3.690877
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.07274639,-2.302585
0,4,50,0.03822008,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.02217948,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.062706,-2.302585
0,2,50,0.03746738,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.0640249,-2.302585
0,0,50,0.1129751,-2.302585
0,0,50,0.01960784,-2.302585
0,7,50,0.04040136,-2.302585
0,0,50,0.01960784,-2.302585
0,3,6.438896,0.2023398,-2.302585
0,4,50,0.2281175,3.913821
0,1,50,0.01960784,4.277777
0,0,50,0.4581577,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02094342,-2.302585
0,0,50,0.03723821,-2.302585
0,0,50,0.01960784,-2.302585
0,7,16.78712,0.0583768,4.061477
0,0,50,0.01960784,-2.302585
0,10,10.21682,0.03846154,5.298767
0,3,50,0.3831823,3.222469
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.04434474,-2.302585
0,2,50,0.01960784,-2.302585
0,14,18.23259,0.4383641,2.311545
0,0,50,0.01960784,-2.302585
0,4,50,0.03701182,3.404193
0,2,50,0.01960784,-2.302585
0,0,50,0.0214602,-2.302585
0,0,50,0.09047676,-2.302585
0,0,50,0.02623143,-2.302585
0,2,50,0.03061019,-2.302585
0,1,1.248357,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.6156958,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.07980285,4.808764
0,2,40.27595,0.02494182,-2.302585
0,0,50,0.1668494,-2.302585
0,9,50,0.4798235,3.9718
0,11,10.21682,0.4383641,5.351811
0,2,50,0.05002958,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.02270896,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.04723481,-2.302585
0,0,50,0.07678337,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.288695,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.6698944,-2.302585
0,2,22.17477,0.1332516,4.891026
0,1,50,0.01960784,-2.302585
1,2,28.77792,0.03358192,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,3,43.95532,0.487508,-2.302585
0,0,50,0.01960784,-2.302585
1,4,50,0.01960784,4.263806
0,6,50,0.03895373,-2.302585
0,7,50,0.2465975,-2.302585
1,44,10.28252,0.3189438,6.532873
0,0,50,0.01960784,-2.302585
0,2,21.48489,0.08239498,3.529004
0,10,50,0.04859204,-2.302585
0,0,50,0.1526274,-2.302585
0,1,50,0.01960784,-2.302585
0,4,50,0.06010584,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1173296,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.07171803,-2.302585
0,1,50,0.0270472,-2.302585
0,0,50,0.2369978,-2.302585
0,0,50,0.01960784,-2.302585
1,15,44.08673,0.2942769,5.505616
0,2,50,0.04526798,4.095843
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.07039127,-2.302585
0,2,50,0.02563498,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1303975,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.01960784,5.124083
0,6,50,0.3092239,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,1,50,0.03683268,4.383026
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,3,50,0.01960784,-2.302585
0,0,50,0.5121131,-2.302585
0,0,50,0.02479958,-2.302585
0,4,50,0.9383477,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,2,50,0.01960784,5.908192
0,0,50,0.01960784,-2.302585
0,12,50,0.03209481,4.654627
0,3,50,0.2023398,-2.302585
0,0,50,0.1565521,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.09773953,-2.302585
0,1,50,0.02245765,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.01960784,-2.302585
0,4,50,0.3930785,-2.302585
0,0,50,0.03817215,-2.302585
0,4,18.72536,0.07816352,2.090629
0,6,50,0.04493387,-2.302585
0,0,50,0.01960784,-2.302585
1,1,50,0.1356264,-2.302585
0,1,50,0.07171803,-2.302585
0,6,50,0.3521518,4.095677
0,1,50,0.01960784,-2.302585
0,1,50,0.01960784,4.382776
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,3,50,0.151112,2.492379
0,0,50,0.0240739,-2.302585
0,4,50,0.01960784,4.701026
0,2,50,0.1070173,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.1073949,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.3831823,-2.302585
0,3,50,0.02409295,-2.302585
0,4,50,0.1765252,-2.302585
0,2,50,0.04389709,-2.302585
0,0,50,0.02669145,-2.302585
0,0,50,0.01960784,-2.302585
0,4,50,0.03159512,-2.302585
0,0,50,0.01960784,-2.302585
0,5,50,0.2591962,3.222469
0,1,50,0.2023398,-2.302585
0,1,50,0.01960784,-2.302585
0,12,28.97503,0.1151112,4.15982
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.02267513,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.487508,-2.302585
0,0,50,0.04460465,-2.302585
0,0,50,0.01960784,-2.302585
0,10,9.526938,0.09499438,3.000222
0,1,50,0.01960784,4.60607
0,9,50,0.6416526,-2.302585
0,4,50,0.05450899,5.010635
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,5,42.01708,0.06742867,-2.302585
0,0,50,0.01960784,-2.302585
0,0,50,0.01960784,-2.302585
0,1,50,0.02889581,-2.302585
0,1,50,0.01960784,-2.302585
0,0,50,0.03328813,-2.302585
0,2,50,0.3030665,-2.302585
