"longitude","latitude","housingMedianAge","population","households","medianIncome","AveBedrms","AveRooms","AveOccupancy","logMedVal"
-122.19,37.78,52,1109,375,4.3125,1.10666666666667,6.64533333333333,2.95733333333333,12.0100577616042
-122.19,37.78,52,984,369,3.22,1.07588075880759,5.95663956639566,2.66666666666667,11.9608112889623
-122.18,37.78,33,575,47,3.875,0.659574468085106,3.02127659574468,12.2340425531915,12.3238556811866
-122.19,37.78,49,496,209,5.2328,0.980861244019139,5.66028708133971,2.37320574162679,12.0679593434005
-122.19,37.78,52,555,190,3.7262,1.01578947368421,5.63157894736842,2.92105263157895,12.0251501096499
-122.2,37.78,45,869,327,4.5893,1.01529051987768,5.40061162079511,2.65749235474006,12.0045682693194
-122.18,37.79,39,236,106,5.2578,0.89622641509434,5.82075471698113,2.22641509433962,12.4411447677097
-122.18,37.79,41,626,214,7.0875,1.08878504672897,6.59345794392523,2.92523364485981,12.3913066237712
-122.18,37.79,46,922,329,3.9712,1.17629179331307,6.41033434650456,2.80243161094225,12.2457740123817
-122.19,37.79,47,582,256,2.9514,0.94921875,4.80078125,2.2734375,12.1965272326866
-122.19,37.79,50,546,201,2.6667,1.07960199004975,4.74626865671642,2.71641791044776,12.0598901353521
-122.18,37.81,37,620,266,5.4446,0.984962406015038,6.17669172932331,2.33082706766917,12.7269476051492
-122.18,37.8,34,442,195,6.2838,1,6.94871794871795,2.26666666666667,12.6704353948858
-122.18,37.8,23,955,328,6.7527,1.02439024390244,7.0640243902439,2.91158536585366,12.5630475444779
-122.13,37.77,24,916,324,7.0712,0.978395061728395,7.58950617283951,2.82716049382716,12.5879278879992
-122.16,37.79,22,4985,1967,5.9849,1.04117946110829,6.52872394509405,2.53431621759024,12.8239573415896
-122.17,37.78,42,651,267,3.6875,0.973782771535581,5.70786516853933,2.43820224719101,11.9659100890464
-122.17,37.77,30,1704,703,2.875,1.06116642958748,4.73115220483642,2.42389758179232,11.8152498141589
-122.18,37.78,43,1085,407,3.4205,1.08108108108108,4.87714987714988,2.66584766584767,11.825544022712
-122.18,37.78,50,713,284,3.2984,1.13380281690141,5.78169014084507,2.51056338028169,11.9872945517256
-122.17,37.78,49,468,181,3.875,0.977900552486188,4.93370165745856,2.58563535911602,11.8536742583587
-122.17,37.78,52,296,121,4.175,1.05785123966942,5.39669421487603,2.44628099173554,11.8775685785581
-122.16,37.77,47,570,218,4.375,0.995412844036697,5.76146788990826,2.61467889908257,11.9947341396657
-122.16,37.77,48,446,180,4.7708,1.07777777777778,5.42777777777778,2.47777777777778,11.9595325164096
-122.16,37.77,45,968,384,3.5739,1.03385416666667,6.05208333333333,2.52083333333333,12.0782392740203
-122.16,37.77,39,857,316,3.0958,1.10443037974684,5.00949367088608,2.7120253164557,11.8899910985567
-122.17,37.77,39,912,322,3.3958,1.06211180124224,5.00621118012422,2.83229813664596,11.8628778631481
-122.17,37.77,31,1360,452,1.871,1.17920353982301,5.36283185840708,3.00884955752212,11.4153126361032
-122.17,37.76,41,1074,355,1.9356,1.03380281690141,4.49014084507042,3.02535211267606,11.4142094920311
-122.17,37.76,47,965,382,2.1842,1.08115183246073,5.54450261780105,2.5261780104712,11.5889601512462
-122.18,37.76,37,933,320,2.2917,1.11875,4.921875,2.915625,11.580584113444
-122.17,37.76,38,987,354,2.4333,1.12146892655367,4.98305084745763,2.78813559322034,11.4947614943426
-122.18,37.76,50,907,246,1.9479,1.0609756097561,4.82520325203252,3.6869918699187,11.4019939042629
-122.18,37.76,52,447,165,3.9063,1.06060606060606,4.56969696969697,2.70909090909091,11.4489201349943
-122.18,37.76,49,1299,451,1.8407,1.00221729490022,5.11751662971175,2.88026607538803,11.4793686814414
-122.18,37.77,27,396,157,2.0786,1.5031847133758,5.78980891719745,2.52229299363057,11.4876076569859
-122.18,37.77,42,877,268,2.8125,0.958955223880597,4.40298507462687,3.27238805970149,11.4855542681741
-122.18,37.76,43,1111,367,1.8913,1.11171662125341,5.49863760217984,3.02724795640327,11.4208101760624
-122.19,37.76,49,790,269,1.7056,1.04832713754647,5.08550185873606,2.9368029739777,11.4230007574422
-122.18,37.77,52,1479,554,2.2768,0.987364620938628,4.95306859205776,2.66967509025271,11.4741846366538
-122.18,37.77,51,1173,438,3.2552,1.07534246575342,4.81050228310502,2.67808219178082,11.6960800080681
-122.18,37.77,52,1029,366,2.0556,0.989071038251366,4.77595628415301,2.81147540983607,11.5129254649702
-122.19,37.76,52,1030,350,2.4659,1.11714285714286,5.78285714285714,2.94285714285714,11.4584692791742
-122.2,37.76,47,826,279,1.75,0.92831541218638,4,2.96057347670251,11.3586081045859
-122.19,37.77,41,1412,454,2.0469,1.12334801762115,4.48458149779736,3.11013215859031,11.3997567668646
-122.19,37.77,45,1132,349,2.7159,1.12607449856734,5.30659025787966,3.24355300859599,11.5268283701392
-122.19,37.76,41,522,159,1.2083,1.30188679245283,5.79245283018868,3.28301886792453,11.1913418408428
-122.19,37.76,45,630,237,1.925,1.0042194092827,4.19831223628692,2.65822784810127,11.2131708112842
-122.2,37.75,36,531,133,1.5809,0.992481203007519,4.55639097744361,3.99248120300752,11.1562505210315
-122.2,37.76,37,1925,667,1.4097,1.10344827586207,4.01799100449775,2.88605697151424,11.3456895455943
-122.19,37.76,38,1144,351,0.7683,1.05413105413105,4.25356125356125,3.25925925925926,11.3120325225908
-122.19,37.75,19,1481,520,1.3194,1.08653846153846,4.24423076923077,2.84807692307692,11.3071305519906
-122.19,37.75,28,435,162,0.8012,1.16666666666667,5.28395061728395,2.68518518518519,11.3120325225908
-122.19,37.76,26,984,303,1.9479,0.98019801980198,4.26732673267327,3.24752475247525,11.3597742854761
-122.19,37.74,36,567,159,1.1765,1.33333333333333,5.32704402515723,3.56603773584906,11.3748121628406
-122.18,37.74,42,380,123,2.3456,1.2520325203252,4.39837398373984,3.08943089430894,11.3326019108389
-122.19,37.73,44,825,244,2.1538,1.03688524590164,4.36885245901639,3.38114754098361,11.2860248647783
-122.19,37.74,43,417,155,2.5139,0.948387096774194,4.56129032258065,2.69032258064516,11.3314035883468
-122.19,37.73,45,801,287,1.2625,1.01393728222997,5.32404181184669,2.79094076655052,11.3468708806401
-122.18,37.73,42,646,198,2.9063,1.08585858585859,4.59090909090909,3.26262626262626,11.289781913656
-122.18,37.73,43,855,285,2.5192,1.0280701754386,4.88070175438596,3,11.2437379751546
-122.18,37.73,44,435,136,2.1111,0.875,4.02941176470588,3.19852941176471,11.2860248647783
-122.18,37.73,42,2736,780,2.455,1.12051282051282,5.22307692307692,3.50769230769231,11.3193407158976
-122.17,37.74,41,1481,414,2.4028,1.07487922705314,3.89613526570048,3.57729468599034,11.4896568380309
-122.17,37.74,47,327,137,2.15,0.978102189781022,3.37956204379562,2.38686131386861,11.4845259904485
-122.17,37.74,43,494,179,2.4776,1.07821229050279,4.56983240223464,2.75977653631285,11.5287988141265
-122.17,37.73,43,1231,341,2.1587,1.08797653958944,4.31964809384164,3.6099706744868,11.36789969292
-122.18,37.74,35,323,109,1.8438,1.15596330275229,4.62385321100917,2.96330275229358,11.413105129688
-122.17,37.74,46,749,225,3.0298,1.00444444444444,4.56,3.32888888888889,11.5861759267098
-122.17,37.74,46,693,178,2.25,1.02808988764045,4.32022471910112,3.89325842696629,11.3409502002304
-122.18,37.74,46,1339,354,2.2467,1.1045197740113,5.94067796610169,3.78248587570621,11.395267421502
-122.18,37.75,45,282,80,4.0469,0.95,4.125,3.525,11.298493854258
-122.18,37.75,46,621,195,1.325,1.11794871794872,4.82564102564103,3.18461538461538,11.3748121628406
-122.17,37.75,38,732,259,1.6196,1.07722007722008,3.83011583011583,2.82625482625483,11.3515823145615
-122.18,37.75,45,901,260,2.1731,1.00384615384615,3.80769230769231,3.46538461538462,11.3144745262464
-122.19,37.75,36,482,150,1.9167,1.75333333333333,7.50666666666667,3.21333333333333,11.3241833403734
-122.18,37.75,43,652,213,2.069,1.09389671361502,4.86384976525822,3.06103286384977,11.3456895455943
-122.18,37.75,36,651,166,1.712,1.28915662650602,6.30722891566265,3.92168674698795,11.3156932954405
-122.17,37.76,33,999,286,2.5625,1.07342657342657,4.47552447552448,3.49300699300699,11.3997567668646
-122.17,37.75,43,907,306,1.9821,1.04575163398693,5.18627450980392,2.9640522875817,11.4957793061353
-122.17,37.75,41,828,230,2.5043,1.17826086956522,5.46521739130435,3.6,11.4327994204909
-122.17,37.75,44,763,254,2.3281,0.976377952755906,4.79527559055118,3.00393700787402,11.3941419289803
-122.17,37.75,48,935,349,1.4375,1.11747851002865,5.01719197707736,2.67908309455587,11.4075649493124
-122.16,37.76,45,1437,484,2.5122,1.06198347107438,4.75,2.96900826446281,11.4668815264688
-122.16,37.75,38,1516,482,1.5625,1.29460580912863,5.09751037344398,3.14522821576763,11.4262776582446
-122.17,37.75,47,597,185,3.1587,1.14054054054054,5.39459459459459,3.22702702702703,11.5169174862398
-122.17,37.76,40,949,342,1.8426,1.00292397660819,4.92690058479532,2.77485380116959,11.4595246882431
-122.16,37.76,46,881,302,4.6696,1.01655629139073,6.04966887417219,2.91721854304636,12.0094493040254
-122.16,37.76,36,1438,519,2.4598,1.10597302504817,5.35838150289017,2.77071290944123,11.9544010106014
-122.15,37.76,39,763,270,6.0749,1.05925925925926,6.75185185185185,2.82592592592593,12.1904512646272
-122.14,37.77,27,1297,355,4.8304,1.02816901408451,6.27887323943662,3.65352112676056,12.5393254195244
-122.14,37.76,34,545,211,5.5701,1.09478672985782,7.17061611374408,2.58293838862559,12.4403539412548
-122.13,37.76,26,1222,533,5.37,0.921200750469043,6.12757973733583,2.29268292682927,12.5259798652767
-122.12,37.75,33,808,219,6.86,1.19178082191781,8.26027397260274,3.68949771689498,12.4292161968444
-122.12,37.75,28,329,109,7.6923,1.01834862385321,7.28440366972477,3.01834862385321,12.7062416891076
-122.14,37.75,36,299,109,4.0313,0.963302752293578,6.3302752293578,2.74311926605505,12.1833156584076
-122.14,37.75,33,579,202,6.8323,0.99009900990099,6.6039603960396,2.86633663366337,12.4525420221479
-122.13,37.75,30,137,50,4.975,1.08,8.28,2.74,12.6478696828857
-122.13,37.75,36,229,93,5.3602,1,8.25806451612903,2.46236559139785,12.7068479334427
-122.13,37.74,41,1476,648,5,1.02777777777778,6.79012345679012,2.27777777777778,12.4248064883557
-122.16,37.75,46,429,154,2.925,1.04545454545455,6.19480519480519,2.78571428571429,11.869900363918
-122.15,37.75,40,849,255,3.8913,1.00392156862745,5.66666666666667,3.32941176470588,11.7464153083386
-122.15,37.75,44,946,331,3.225,1.20543806646526,5.85498489425982,2.85800604229607,11.8189384941067
-122.15,37.74,41,571,191,3.1458,0.931937172774869,4.48167539267016,2.98952879581152,11.7798944958245
-122.16,37.75,24,1137,386,2.537,1.17616580310881,4.63730569948186,2.94559585492228,11.5889601512462
-122.16,37.75,44,378,135,2.5568,0.97037037037037,4.57037037037037,2.8,11.6181859756277
-122.15,37.74,43,853,272,3.5083,1.01102941176471,5.08455882352941,3.13602941176471,11.7117763237154
-122.15,37.74,49,764,282,3.3125,0.982269503546099,4.69858156028369,2.70921985815603,11.6784399034478
-122.16,37.75,40,928,261,1.8235,1.1264367816092,4.70114942528736,3.55555555555556,11.4637352207795
-122.16,37.75,35,406,133,3.8047,1.05263157894737,5.01503759398496,3.05263157894737,11.4542364686215
-122.17,37.74,34,824,280,2.2917,1.00357142857143,4.36785714285714,2.94285714285714,11.4349639235005
-122.17,37.75,37,835,259,2.4962,1.10810810810811,5.32432432432432,3.22393822393822,11.4273675766086
-122.16,37.74,43,826,295,4.0417,1.01694915254237,5.2,2.8,11.60276616897
-122.16,37.74,46,567,211,3.4844,0.85781990521327,4.87677725118483,2.68720379146919,11.7714361601217
-122.16,37.74,52,355,144,4.1458,1.02083333333333,5.35416666666667,2.46527777777778,11.8733932071477
-122.16,37.74,47,533,166,2.625,1.3433734939759,4.96385542168675,3.21084337349398,11.4947614943426
-122.16,37.74,44,609,215,2.0227,1.11162790697674,5.10232558139535,2.83255813953488,11.5434546700051
-122.29,37.9,49,576,236,3.3333,1.00847457627119,5.4364406779661,2.4406779661017,12.5310505027257
-122.29,37.9,52,594,286,5.338,0.91958041958042,5.60839160839161,2.07692307692308,12.5095050280732
-122.29,37.89,52,870,377,3.4732,1.11936339522546,5.96286472148541,2.30769230769231,12.4138994927325
-122.3,37.9,38,1027,509,3.5125,1.02554027504912,4.44597249508841,2.01768172888016,12.3202937896202
-122.29,37.89,52,693,326,3.1375,1.07055214723926,4.81901840490798,2.12576687116564,12.3419138684416
-122.3,37.89,46,815,375,2.8036,1.072,4.05333333333333,2.17333333333333,12.2624529789663
-122.3,37.9,15,2420,1146,4.5824,1.05759162303665,4.43542757417103,2.11169284467714,12.4533232721876
-122.3,37.89,36,518,276,3.0208,1.06159420289855,3.90217391304348,1.8768115942029,12.2370866990593
-122.3,37.89,52,620,275,4.0875,1.02909090909091,4.53818181818182,2.25454545454545,12.3072745260391
-122.33,37.89,42,551,266,4.5268,1.09398496240601,5.04511278195489,2.07142857142857,12.2424045747776
-122.34,37.88,37,2556,924,1.7375,1.00649350649351,3.31277056277056,2.76623376623377,12.7656884334656
-122.29,37.89,52,1498,696,3.1795,1.00287356321839,4.55603448275862,2.15229885057471,12.2931673523811
-122.29,37.88,50,523,227,3.8672,1.14977973568282,5.33480176211454,2.30396475770925,12.2862691875245
-122.29,37.89,52,374,153,5.1675,1.1437908496732,6.39869281045752,2.44444444444444,12.5083969947188
-122.29,37.89,52,1004,371,5.1696,1.02425876010782,6.11590296495957,2.70619946091644,12.4738070801723
-122.28,37.88,52,769,334,4.2614,0.994011976047904,5.52095808383234,2.30239520958084,12.4734244515087
-122.29,37.89,52,940,423,5.0551,0.995271867612293,5.14893617021277,2.22222222222222,12.3553543482459
-122.27,37.9,42,645,256,5.6228,1.0703125,6.4453125,2.51953125,12.8357474031345
-122.26,37.9,52,705,288,7.8864,0.96875,6.69097222222222,2.44791666666667,12.7863310440115
-122.27,37.9,52,684,275,7.9556,0.992727272727273,7.56,2.48727272727273,12.8330800235856
-122.27,37.9,52,572,236,6.174,1.01694915254237,7.63983050847458,2.42372881355932,12.7905204091668
-122.27,37.9,52,671,253,6.9414,1.06719367588933,8.06719367588933,2.65217391304348,12.942039823273
-122.27,37.89,52,975,365,8.8342,1.02191780821918,8.34520547945205,2.67123287671233,12.9727026028499
-122.28,37.9,52,779,312,7.1754,1.05128205128205,7.42948717948718,2.49679487179487,12.8018825932012
-122.28,37.9,52,658,244,10.0825,1.02459016393443,8.20901639344262,2.69672131147541,12.8916915596693
-122.28,37.9,52,819,335,4.9083,0.97910447761194,6.74925373134328,2.44477611940298,12.7565035238885
-122.28,37.89,52,412,168,5.7912,1.00595238095238,7.29166666666667,2.45238095238095,12.6980212135265
-122.28,37.89,52,835,369,4.5893,1.10569105691057,6.27371273712737,2.26287262872629,12.5779809701095
-122.28,37.89,52,722,306,5.4171,1.07516339869281,6.76470588235294,2.35947712418301,12.5845090812504
-122.28,37.89,52,1085,487,4.125,0.971252566735113,5.37166324435318,2.22792607802875,12.5095050280732
-122.27,37.89,52,973,355,7.266,1.03098591549296,7.43661971830986,2.74084507042254,12.8242268470487
-122.27,37.89,52,723,272,5.3989,1.07720588235294,7.27205882352941,2.65808823529412,12.7236752535752
-122.26,37.9,37,903,362,7.8336,0.925414364640884,6.13259668508287,2.49447513812155,12.8247656401652
-122.25,37.89,41,356,181,6.1593,1.07734806629834,6.21546961325967,1.96685082872928,12.7483969363555
-122.26,37.89,52,1005,462,6.381,1.06926406926407,6.66233766233766,2.17532467532468,12.7431506404402
-122.26,37.89,52,1205,504,6.6828,1.05357142857143,7.3531746031746,2.39087301587302,12.8236877634777
-122.25,37.89,37,987,450,7.5385,1.01555555555556,6.66666666666667,2.19333333333333,12.7656884334656
-122.25,37.89,42,1031,448,6.7138,1.02678571428571,6.390625,2.30133928571429,12.8174673242179
-122.26,37.88,52,894,404,6.2425,1.03217821782178,6.31435643564356,2.21287128712871,12.8785067844926
-122.26,37.88,52,823,377,5.7979,1.08753315649867,5.98143236074271,2.18302387267904,12.9367564296188
-122.27,37.88,52,1232,621,4.2813,1.04347826086957,5.41062801932367,1.98389694041868,12.559893520486
-122.27,37.88,52,669,367,3.5417,1.06539509536785,4.61307901907357,1.82288828337875,12.5689781392195
-122.27,37.88,44,989,550,3.0132,1.07636363636364,4.09454545454545,1.79818181818182,12.5168607066964
-122.28,37.88,52,1058,464,4.1429,1.05818965517241,5.37715517241379,2.2801724137931,12.4668972638121
-122.28,37.88,52,506,207,4.1912,0.966183574879227,5.76328502415459,2.44444444444444,12.4470561149727
-122.28,37.88,52,489,218,3.9167,0.986238532110092,5.37614678899083,2.24311926605505,12.3698907307596
-122.29,37.88,52,824,388,3.8897,1.09278350515464,5.56443298969072,2.12371134020619,12.2940835228529
-122.29,37.88,48,1034,475,3.1065,1.03157894736842,4.97894736842105,2.17684210526316,12.3423502638227
-122.29,37.88,46,920,425,2.9926,1.04,4.45882352941176,2.16470588235294,12.1657713487566
-122.29,37.88,52,841,380,3.556,1.03947368421053,4.34210526315789,2.21315789473684,12.0968156595932
-122.3,37.88,45,749,137,1.475,1.06569343065693,3.30656934306569,5.46715328467153,12.1415341243926
-122.3,37.88,52,208,98,1.6971,0.989795918367347,4.1734693877551,2.12244897959184,11.8407893270548
-122.3,37.87,10,228,100,2.1705,1.18,5.03,2.28,11.9183905730784
-122.3,37.86,50,287,128,2.75,0.9921875,3.8984375,2.2421875,11.8536742583587
-122.29,37.85,52,218,106,2.5682,1.12264150943396,4.5,2.05660377358491,11.6952470217642
-122.3,37.88,46,854,355,2.9,1.05915492957746,4.63943661971831,2.4056338028169,11.8831087589338
-122.3,37.87,52,1695,684,2.2208,1.09502923976608,4.56578947368421,2.4780701754386,11.8831087589338
-122.28,37.88,52,403,172,3.2344,1.09302325581395,5.56395348837209,2.34302325581395,12.4110522262167
-122.28,37.87,52,288,131,3.5156,1.00763358778626,4.49618320610687,2.19847328244275,12.2060726455302
-122.28,37.87,49,963,521,1.9805,1.05182341650672,3.88867562380038,1.84836852207294,12.0650849522292
-122.29,37.87,50,1129,516,2.6684,1.03875968992248,3.54457364341085,2.18798449612403,12.1313490993342
-122.29,37.87,52,386,204,3.875,0.970588235294118,4.38725490196078,1.8921568627451,12.115053247143
-122.28,37.88,52,811,406,3.006,1.02463054187192,4.70197044334975,1.99753694581281,12.3366622152338
-122.28,37.87,46,1293,675,2.543,1.03111111111111,4.47703703703704,1.91555555555556,12.3045595922448
-122.28,37.87,46,805,431,2.8676,1.03480278422274,4.12296983758701,1.8677494199536,12.2643415536542
-122.27,37.88,52,1372,876,2.1907,1.06164383561644,3.19977168949772,1.5662100456621,12.5113490263829
-122.27,37.87,30,862,425,1.7778,1.03294117647059,3.44705882352941,2.02823529411765,12.5017228876311
-122.27,37.88,37,1152,616,2.52,1.10714285714286,4.25162337662338,1.87012987012987,12.5346567093024
-122.26,37.88,52,483,249,4.2788,1.02409638554217,4.6144578313253,1.93975903614458,12.714395139078
-122.26,37.88,52,1558,573,2.944,1.05410122164049,4.1239092495637,2.71902268760907,12.7334603575951
-122.26,37.88,52,1798,769,1.725,1.08842652795839,3.38621586475943,2.33810143042913,12.5689781392195
-122.25,37.87,41,266,123,5.2289,1.14634146341463,5.56910569105691,2.16260162601626,12.8599591121368
-122.25,37.87,42,2184,422,2.5562,1.10189573459716,4.16113744075829,5.17535545023697,12.8250349279007
